rep,L,ell,regularization,xcv_score,Raw_zRMSE_mean,Raw_zRMSE_sd,L2_zRMSE_mean,L2_zRMSE_sd,RKHS_zRMSE_mean,RKHS_zRMSE_sd
29,4,0.32421560600991084,0.01,-0.9323937771692035,0.4977187411156246,0.12053747924342065,0.40031292730045526,0.14933053755106504,0.5694830186281438,0.21748211845220874
29,5,0.32421560600991084,0.01,-0.9323937771692035,0.4501672015458613,0.0982548244464504,0.32719369743729293,0.11291415642072414,0.5156306559780536,0.17729558279370958
30,1,0.32421560600991084,0.01,-0.9444505951086452,0.9270357483127872,0.31108657855055527,0.876787751617655,0.3378219585067066,1.163854595315575,0.3024072343483995
30,2,0.32421560600991084,0.01,-0.9444505951086452,0.7350942436494575,0.31199533481994696,0.6800646369390669,0.2585750900892804,0.907169190954457,0.34906865364100753
30,3,0.32421560600991084,0.01,-0.9444505951086452,0.5697181307536779,0.18423284909892915,0.48548138418319947,0.20067335590844543,0.7136426927212692,0.33965746507493594
30,4,0.32421560600991084,0.01,-0.9444505951086452,0.5187754766505394,0.14326181432471316,0.40604911523330667,0.1553707903568751,0.4993438881479358,0.24370601137479897
30,5,0.32421560600991084,0.01,-0.9444505951086452,0.47086733823300914,0.08816631262154064,0.32391917259007197,0.09450295632766784,0.41700142754104325,0.1799709698878764
31,1,0.32421560600991084,0.01,-0.901690311130677,0.9211186338883111,0.2409457921602559,0.8681523211639081,0.2516794009828357,1.1168854425953987,0.34732677905630976
31,2,0.32421560600991084,0.01,-0.901690311130677,0.628315630764424,0.20966217344544694,0.5434532827111285,0.2540416495648051,0.7960618024151017,0.2862986206265468
31,3,0.32421560600991084,0.01,-0.901690311130677,0.5319275719910787,0.13505807739035106,0.4285837634259443,0.16974128701089883,0.498548410688058,0.2248215498940196
31,4,0.32421560600991084,0.01,-0.901690311130677,0.5154114017069754,0.1180117972810399,0.3523790312714645,0.1381508090298977,0.42910866085440474,0.20636226590380236
31,5,0.32421560600991084,0.01,-0.901690311130677,0.5025824046976666,0.1163278085542415,0.3014491687345702,0.09489009919907818,0.3276738475756094,0.12162916715960374
32,1,0.32421560600991084,0.01,-0.9540849890026796,0.9794796736989223,0.3648454576249438,0.9227640763739428,0.40178083110148,1.0347242277285864,0.32004766890984115
32,2,0.32421560600991084,0.01,-0.9540849890026796,0.8008891008091646,0.2740403784099835,0.7265902578115268,0.3065277483699709,0.8175209650740329,0.26890297261464197
32,3,0.32421560600991084,0.01,-0.9540849890026796,0.6294250530650078,0.22475843102616627,0.5346286508963032,0.2475218862020263,0.6898977036678108,0.21252512709545032
32,4,0.32421560600991084,0.01,-0.9540849890026796,0.49444879310081113,0.10947396890818856,0.3545026048732362,0.13952454846769488,0.48309699121981137,0.22491324519628814
32,5,0.32421560600991084,0.01,-0.9540849890026796,0.4911466456263781,0.10026409840744539,0.303519953821313,0.12151710736287176,0.3212214948664404,0.13133650600550453
33,1,0.32421560600991084,0.01,-0.9258116219608701,0.9072032438080543,0.30791544501294305,0.8684054298441273,0.3314803593408183,1.1516248749819549,0.29642001610785856
33,2,0.32421560600991084,0.01,-0.9258116219608701,0.7062701446511851,0.20203817505711286,0.640983778965346,0.23706925846893848,0.7967637145174233,0.30066101900077763
