N_obs,SNR,L,rep,oracle_l2_to_rkhs_mean_cos2
30,1.0,1,181,0.7164306006760697
30,1.0,2,181,0.9829629363192633
30,1.0,3,181,0.7383090110425687
30,1.0,1,182,0.7726056587775798
30,1.0,2,182,0.9007565445484003
30,1.0,3,182,0.808407979229054
30,1.0,1,183,0.8625229727935189
30,1.0,2,183,0.9653669269162142
30,1.0,3,183,0.9028536012912135
30,1.0,1,184,0.17359941556268316
30,1.0,2,184,0.9758588585889155
30,1.0,3,184,0.7185715620707264
30,1.0,1,185,0.7505858157069477
30,1.0,2,185,0.9190090394111645
30,1.0,3,185,0.9945646595005287
30,1.0,1,186,0.75021338985214
30,1.0,2,186,0.9486972141041543
30,1.0,3,186,0.7729606746957957
30,1.0,1,187,0.7366324316323913
30,1.0,2,187,0.9502218789987869
30,1.0,3,187,0.6897245685586261
30,1.0,1,188,0.7997623411461393
30,1.0,2,188,0.744446734413048
30,1.0,3,188,0.992558808936996
30,1.0,1,189,0.9138563752786996
30,1.0,2,189,0.5037940515241248
30,1.0,3,189,0.9740107211027379
30,1.0,1,190,0.9112882671296189
30,1.0,2,190,0.5077005901470324
30,1.0,3,190,0.7724109177976999
30,1.0,1,191,0.3494341949157087
30,1.0,2,191,0.9426535163877976
30,1.0,3,191,0.9576356760117006
30,1.0,1,192,0.7753345592133468
30,1.0,2,192,0.9200279870691067
30,1.0,3,192,0.6810350059683649
30,1.0,1,193,0.8164740398767909
30,1.0,2,193,0.9646537639768071
30,1.0,3,193,0.9043846283926525
30,1.0,1,194,0.6458110602012457
30,1.0,2,194,0.7008696397108176
30,1.0,3,194,0.926813741207923
30,1.0,1,195,0.13058681519323498
30,1.0,2,195,0.4998282427849355
30,1.0,3,195,0.9242190463256296
30,1.0,1,196,0.9586123779251848
30,1.0,2,196,0.9329483713832322
30,1.0,3,196,0.9675382354083387
30,1.0,1,197,0.7422196732884934
30,1.0,2,197,0.49645837913977525
30,1.0,3,197,0.9545241063187843
30,1.0,1,198,0.9372425605688742
30,1.0,2,198,0.9732067917473823
30,1.0,3,198,0.9765448813398251
30,1.0,1,199,0.952640021539775
30,1.0,2,199,0.5572704217890396
30,1.0,3,199,0.8737626532694223
30,2.0,1,0,0.2014302566430238
30,2.0,2,0,0.9606860757616014
30,2.0,3,0,0.7336111137348132
30,2.0,1,1,0.9895493558654118
30,2.0,2,1,0.8690345999055882
30,2.0,3,1,0.8978235772594035
30,2.0,1,2,0.0535945184343454
30,2.0,2,2,0.551133213252051
30,2.0,3,2,0.9401899425255934
30,2.0,1,3,0.49249970787718966
30,2.0,2,3,0.685334453370209
30,2.0,3,3,0.9594427693990641
30,2.0,1,4,0.7767122732163082
30,2.0,2,4,0.958700567076021
30,2.0,3,4,0.9662538250117527
30,2.0,1,5,0.9806009442400755
30,2.0,2,5,0.96506238924742
30,2.0,3,5,0.8419004034574686
30,2.0,1,6,0.0076724217598439035
30,2.0,2,6,0.7556842891840208
30,2.0,3,6,0.9596437514446802
30,2.0,1,7,0.5654014436326388
30,2.0,2,7,0.7698644009958309
30,2.0,3,7,0.9912919491627465
30,2.0,1,8,0.9205054625786933
30,2.0,2,8,0.9783918687517936
30,2.0,3,8,0.7350884003383991
30,2.0,1,9,0.9578282739878199
30,2.0,2,9,0.8086877007816994
30,2.0,3,9,0.9856955272771716
30,2.0,1,10,0.8854598449933987
30,2.0,2,10,0.9400984324574053
30,2.0,3,10,0.9852384745892357
30,2.0,1,11,0.3502258128436124
30,2.0,2,11,0.9241250244676009
30,2.0,3,11,0.7645231015054987
30,2.0,1,12,0.9406341875790255
30,2.0,2,12,0.9104037525314012
30,2.0,3,12,0.8270043459624116
30,2.0,1,13,0.011997123940704579
30,2.0,2,13,0.6037022440133186
30,2.0,3,13,0.9950400833089118
30,2.0,1,14,0.8264520184053241
30,2.0,2,14,0.9388589350120001
30,2.0,3,14,0.9894455596515619
30,2.0,1,15,0.5630827482397107
30,2.0,2,15,0.9626516334095927
30,2.0,3,15,0.9203126580474272
30,2.0,1,16,0.06581654921396891
30,2.0,2,16,0.8659983093966599
30,2.0,3,16,0.9818334640470924
30,2.0,1,17,0.9376031632409983
30,2.0,2,17,0.9499677770003678
30,2.0,3,17,0.9362528522555302
30,2.0,1,18,0.8439713297240411
30,2.0,2,18,0.4972518689472568
30,2.0,3,18,0.8693042205039392
30,2.0,1,19,0.8595528181320296
30,2.0,2,19,0.7662077076820245
30,2.0,3,19,0.8798325324322409
30,2.0,1,20,0.5013362116307626
30,2.0,2,20,0.7042175673291475
30,2.0,3,20,0.9935590186653337
30,2.0,1,21,0.6891200752919785
30,2.0,2,21,0.8643377957857675
30,2.0,3,21,0.9811191568671996
30,2.0,1,22,0.8084633094733505
30,2.0,2,22,0.6868457668768357
30,2.0,3,22,0.6668737884131984
30,2.0,1,23,0.8198572306367391
30,2.0,2,23,0.7233007195510236
30,2.0,3,23,0.9084612657026007
30,2.0,1,24,0.855488894318206
30,2.0,2,24,0.8939776177266614
30,2.0,3,24,0.686575651581759
30,2.0,1,25,0.5572401069240102
30,2.0,2,25,0.5104747350524228
30,2.0,3,25,0.9754798433964799
30,2.0,1,26,0.9242443409251773
30,2.0,2,26,0.49414401296437155
30,2.0,3,26,0.8016146458440271
30,2.0,1,27,0.4567918939140226
30,2.0,2,27,0.8280672491282863
30,2.0,3,27,0.9944292156229076
30,2.0,1,28,0.8006788439708252
30,2.0,2,28,0.8965052716603554
30,2.0,3,28,0.7822559049597304
30,2.0,1,29,0.8625684353442631
30,2.0,2,29,0.8303273061770308
30,2.0,3,29,0.7072488649266274
30,2.0,1,30,0.9180417851775655
30,2.0,2,30,0.9412991342638151
30,2.0,3,30,0.9593663636843233
30,2.0,1,31,0.7220217739459822
30,2.0,2,31,0.6894038675664356
30,2.0,3,31,0.7942375332272777
30,2.0,1,32,0.8883623667766704
30,2.0,2,32,0.7939294927125922
30,2.0,3,32,0.7041901768896293
30,2.0,1,33,0.649436372311436
30,2.0,2,33,0.8121056972162124
30,2.0,3,33,0.7710439545348584
30,2.0,1,34,0.9733310621404845
30,2.0,2,34,0.8532074111521317
30,2.0,3,34,0.9053703646327501
30,2.0,1,35,0.1053571796742902
30,2.0,2,35,0.4917210025172794
30,2.0,3,35,0.9812174801690287
30,2.0,1,36,0.921973607301226
30,2.0,2,36,0.9856502704852259
30,2.0,3,36,0.9228493587740845
30,2.0,1,37,0.9204522353492285
30,2.0,2,37,0.5028562934086537
30,2.0,3,37,0.9462508336905384
30,2.0,1,38,0.42085774762943523
30,2.0,2,38,0.7786328506522674
30,2.0,3,38,0.8555070718885363
30,2.0,1,39,0.7290002173065132
30,2.0,2,39,0.4926595387337566
30,2.0,3,39,0.8822669351820389
30,2.0,1,40,0.2236921706385797
30,2.0,2,40,0.6267997522370682
30,2.0,3,40,0.9924579483657769
30,2.0,1,41,0.5608268164199719
30,2.0,2,41,0.5007373936270676
30,2.0,3,41,0.9857802318828451
30,2.0,1,42,0.7387420537933892
30,2.0,2,42,0.7647711043641038
30,2.0,3,42,0.9104365817621575
30,2.0,1,43,0.9288173494485279
30,2.0,2,43,0.6215392675428186
30,2.0,3,43,0.6679095217147993
30,2.0,1,44,0.9662381430199765
30,2.0,2,44,0.9205750170003644
30,2.0,3,44,0.9185870122785073
30,2.0,1,45,0.9277812625281651
30,2.0,2,45,0.974000565777926
30,2.0,3,45,0.9387361129123818
30,2.0,1,46,0.34067889565509335
30,2.0,2,46,0.8977763793729747
30,2.0,3,46,0.9960729856089845
30,2.0,1,47,0.6985328952272639
30,2.0,2,47,0.7972298993284818
30,2.0,3,47,0.9379833983565881
30,2.0,1,48,0.6492084796747897
30,2.0,2,48,0.9196679495316257
30,2.0,3,48,0.7954491869823536
30,2.0,1,49,0.6507392969074307
30,2.0,2,49,0.8973513097060424
30,2.0,3,49,0.8827630629261147
30,2.0,1,50,0.49196827863505166
30,2.0,2,50,0.6494363145837255
30,2.0,3,50,0.7859669800955408
30,2.0,1,51,0.9464313836870706
30,2.0,2,51,0.7752289188437788
30,2.0,3,51,0.6708105475390232
30,2.0,1,52,0.9453393039667987
30,2.0,2,52,0.9635078772715271
30,2.0,3,52,0.7881779083026816
30,2.0,1,53,0.8570345640341024
30,2.0,2,53,0.815767398274177
30,2.0,3,53,0.9843944138376584
30,2.0,1,54,0.04047104987535872
30,2.0,2,54,0.6848242532152562
30,2.0,3,54,0.9861214283537622
30,2.0,1,55,0.9168115764147647
30,2.0,2,55,0.6865760946676709
30,2.0,3,55,0.9054437373759613
30,2.0,1,56,0.8497972273597926
30,2.0,2,56,0.8492035963195994
30,2.0,3,56,0.9539252969788053
30,2.0,1,57,0.8650080582815645
30,2.0,2,57,0.8725949828896342
30,2.0,3,57,0.9929427768682881
30,2.0,1,58,0.7762973654915823
30,2.0,2,58,0.5422047945198397
30,2.0,3,58,0.7378983065972057
30,2.0,1,59,0.5451483640858097
30,2.0,2,59,0.5369299079173596
30,2.0,3,59,0.9718473690158222
30,2.0,1,60,0.9485772300859707
30,2.0,2,60,0.8897793547668359
30,2.0,3,60,0.7644330624202782
30,2.0,1,61,0.9416697642904182
30,2.0,2,61,0.7908620203576553
30,2.0,3,61,0.8614034091522952
30,2.0,1,62,0.8948149903127111
30,2.0,2,62,0.9442083585007685
30,2.0,3,62,0.6933600659154391
30,2.0,1,63,0.8139482349195443
30,2.0,2,63,0.516009263072053
30,2.0,3,63,0.9970485432164137
30,2.0,1,64,0.9613194907117101
30,2.0,2,64,0.9421193248052291
30,2.0,3,64,0.9385360681164939
30,2.0,1,65,0.45547028659150585
30,2.0,2,65,0.614714593016978
30,2.0,3,65,0.9858985395785643
30,2.0,1,66,0.922543445480634
30,2.0,2,66,0.9250480202442795
30,2.0,3,66,0.9303896236856642
30,2.0,1,67,0.11312696380531388
30,2.0,2,67,0.9799728905401647
30,2.0,3,67,0.6943968114088167
30,2.0,1,68,0.1543120107816857
30,2.0,2,68,0.8768978320847209
30,2.0,3,68,0.9803497482841342
30,2.0,1,69,0.8285037773253726
30,2.0,2,69,0.8193185718718967
30,2.0,3,69,0.9904009159834857
30,2.0,1,70,0.9751407154012182
30,2.0,2,70,0.7274646924348873
30,2.0,3,70,0.9574913841384193
30,2.0,1,71,0.5451692651576182
30,2.0,2,71,0.8969716780222472
30,2.0,3,71,0.9979643190886277
30,2.0,1,72,0.9468912812289711
30,2.0,2,72,0.7696209982911433
30,2.0,3,72,0.9400747907846965
30,2.0,1,73,0.8368897688949759
30,2.0,2,73,0.9624870684219657
30,2.0,3,73,0.9046463134864177
30,2.0,1,74,0.2186980336755475
30,2.0,2,74,0.8259991704887845
30,2.0,3,74,0.8365124643753746
30,2.0,1,75,0.017161003317736248
30,2.0,2,75,0.9008950845380161
30,2.0,3,75,0.8880229785403281
30,2.0,1,76,0.9269451795245047
30,2.0,2,76,0.900986997993984
30,2.0,3,76,0.9667808963514496
30,2.0,1,77,0.8757778565773702
30,2.0,2,77,0.9300775504337961
30,2.0,3,77,0.9890195037943843
30,2.0,1,78,0.6231293861408325
30,2.0,2,78,0.7214720115977308
30,2.0,3,78,0.8622169388510127
30,2.0,1,79,0.9765305507033804
30,2.0,2,79,0.9353478890566013
30,2.0,3,79,0.7435412097323036
30,2.0,1,80,0.9096956504176961
30,2.0,2,80,0.6557469104257596
30,2.0,3,80,0.8980856864398395
30,2.0,1,81,0.7633226040041213
30,2.0,2,81,0.8787864416137493
30,2.0,3,81,0.7357797764467987
30,2.0,1,82,0.4265327548038623
30,2.0,2,82,0.7997297958699852
30,2.0,3,82,0.9470430300113294
30,2.0,1,83,0.82693634517629
30,2.0,2,83,0.8906819133957735
30,2.0,3,83,0.9666249431329451
30,2.0,1,84,0.5649642421765856
30,2.0,2,84,0.8830849221612547
30,2.0,3,84,0.9962503224274032
30,2.0,1,85,0.9191512368752537
30,2.0,2,85,0.8775901776746323
30,2.0,3,85,0.6769241404566392
30,2.0,1,86,0.9452288846840138
30,2.0,2,86,0.9292587440911841
30,2.0,3,86,0.7210531258507085
30,2.0,1,87,0.7760616582996396
30,2.0,2,87,0.832117491975989
30,2.0,3,87,0.9842788235197513
30,2.0,1,88,0.8133062369223173
30,2.0,2,88,0.5232949804020528
30,2.0,3,88,0.6761816513956541
30,2.0,1,89,0.9515556324586036
30,2.0,2,89,0.883394119663762
30,2.0,3,89,0.7041864098689676
30,2.0,1,90,0.7486985049202053
30,2.0,2,90,0.5845438853075389
30,2.0,3,90,0.9876804981826046
30,2.0,1,91,0.8822080647094186
30,2.0,2,91,0.9804957840575729
30,2.0,3,91,0.9505357791335641
30,2.0,1,92,0.436653196898354
30,2.0,2,92,0.8808076526971549
30,2.0,3,92,0.8949169656622119
30,2.0,1,93,0.9712364931406444
30,2.0,2,93,0.573892351923555
30,2.0,3,93,0.9277571833000969
30,2.0,1,94,0.43716184185599255
30,2.0,2,94,0.6312718042612324
30,2.0,3,94,0.9870866224488218
30,2.0,1,95,0.8766760780746341
30,2.0,2,95,0.8166998514807227
30,2.0,3,95,0.9539868469352019
30,2.0,1,96,0.9042543635781128
30,2.0,2,96,0.9467331055326853
30,2.0,3,96,0.9093795661699023
30,2.0,1,97,0.8089011501106926
30,2.0,2,97,0.777635201806612
30,2.0,3,97,0.9663345415428676
30,2.0,1,98,0.9466479189802832
30,2.0,2,98,0.9803770397505687
30,2.0,3,98,0.6751194692559085
30,2.0,1,99,0.7033848217982469
30,2.0,2,99,0.5008178960443496
30,2.0,3,99,0.9915415186631485
30,2.0,1,100,0.9417655824019966
30,2.0,2,100,0.6930137224291447
30,2.0,3,100,0.9739243214373466
30,2.0,1,101,0.7401000337884107
30,2.0,2,101,0.8628091447066379
30,2.0,3,101,0.9694320606436299
30,2.0,1,102,0.30242974170983894
30,2.0,2,102,0.7393120074383692
30,2.0,3,102,0.9427732475790377
30,2.0,1,103,0.4178155927576293
30,2.0,2,103,0.8728787148952223
30,2.0,3,103,0.9642449922411039
30,2.0,1,104,0.09313303273155824
30,2.0,2,104,0.9420355313792359
30,2.0,3,104,0.9822398407499667
30,2.0,1,105,0.30228625552049165
30,2.0,2,105,0.9666474164523063
30,2.0,3,105,0.78737338642672
30,2.0,1,106,0.9302430661744084
30,2.0,2,106,0.9465303883979853
30,2.0,3,106,0.7358875630380329
30,2.0,1,107,0.5622887777927318
30,2.0,2,107,0.9676833088479161
30,2.0,3,107,0.7627431207423823
30,2.0,1,108,0.8815244611906116
30,2.0,2,108,0.9385672545273361
30,2.0,3,108,0.9638188665742303
30,2.0,1,109,0.9373565222280759
30,2.0,2,109,0.9158744577143993
30,2.0,3,109,0.9381470192251777
30,2.0,1,110,0.9763216235266104
30,2.0,2,110,0.8464042704093269
30,2.0,3,110,0.6892313732949873
30,2.0,1,111,0.7644475543500803
30,2.0,2,111,0.9186047702069015
30,2.0,3,111,0.8046358386916058
30,2.0,1,112,0.8699736396003451
30,2.0,2,112,0.9057984523414432
30,2.0,3,112,0.937933393717847
30,2.0,1,113,0.7363193188285507
30,2.0,2,113,0.7897580500704715
30,2.0,3,113,0.9842803886209045
30,2.0,1,114,0.8856234637899507
30,2.0,2,114,0.7181094453296883
30,2.0,3,114,0.8351572883322342
30,2.0,1,115,0.2918065489811534
30,2.0,2,115,0.9333030928178525
30,2.0,3,115,0.9808737731248178
30,2.0,1,116,0.33859885755455255
30,2.0,2,116,0.7084832686076448
30,2.0,3,116,0.7070468327296924
30,2.0,1,117,0.5187165306898662
30,2.0,2,117,0.8829551748995066
30,2.0,3,117,0.9922687180058306
30,2.0,1,118,0.9427867206599623
30,2.0,2,118,0.7210337887282412
30,2.0,3,118,0.934140421658987
30,2.0,1,119,0.8837199446746872
30,2.0,2,119,0.6925910123962323
30,2.0,3,119,0.9755624414736456
30,2.0,1,120,0.9527012210090828
30,2.0,2,120,0.4933453280282679
30,2.0,3,120,0.8313391183115969
30,2.0,1,121,0.8457514995482746
30,2.0,2,121,0.961142358356579
30,2.0,3,121,0.9182745715756853
30,2.0,1,122,0.8375041589442392
30,2.0,2,122,0.7283987171114574
30,2.0,3,122,0.7404007325474469
30,2.0,1,123,0.7205376755580492
30,2.0,2,123,0.9342175228869356
30,2.0,3,123,0.6666666747327205
30,2.0,1,124,0.8357650881334084
30,2.0,2,124,0.5785955894959633
30,2.0,3,124,0.9359717777095566
30,2.0,1,125,0.8676531425849666
30,2.0,2,125,0.6301924404692001
30,2.0,3,125,0.8300846076895101
30,2.0,1,126,0.7422175630741559
30,2.0,2,126,0.5182819952293621
30,2.0,3,126,0.9791667381465214
30,2.0,1,127,0.5578876876323495
30,2.0,2,127,0.9661646168262217
30,2.0,3,127,0.9854934890428093
30,2.0,1,128,0.8694168420245498
30,2.0,2,128,0.8602284783613952
30,2.0,3,128,0.7660466947778525
30,2.0,1,129,0.8135444930073813
30,2.0,2,129,0.8925788862006694
30,2.0,3,129,0.881504231138397
30,2.0,1,130,0.8047035175133795
30,2.0,2,130,0.7237087599548737
30,2.0,3,130,0.9394058911177033
30,2.0,1,131,0.7513331085367962
30,2.0,2,131,0.7846297496366333
30,2.0,3,131,0.9034895791460693
30,2.0,1,132,0.8660838289383302
30,2.0,2,132,0.8848543847671639
30,2.0,3,132,0.9756149815065243
30,2.0,1,133,0.7033055595264431
30,2.0,2,133,0.5525975158039669
30,2.0,3,133,0.6688629011282922
30,2.0,1,134,0.5527540402320842
30,2.0,2,134,0.8336740569557348
30,2.0,3,134,0.994833534974839
30,2.0,1,135,0.9278838468131541
30,2.0,2,135,0.9132758901518196
30,2.0,3,135,0.7466384475460214
30,2.0,1,136,0.9680370106921071
30,2.0,2,136,0.9583825252747757
30,2.0,3,136,0.6786767247510355
30,2.0,1,137,0.9477563041366899
30,2.0,2,137,0.7919796990422985
30,2.0,3,137,0.6813332268534849
30,2.0,1,138,0.3821219547657301
30,2.0,2,138,0.9875723728011583
30,2.0,3,138,0.9804506003665016
30,2.0,1,139,0.7512521850290371
30,2.0,2,139,0.9051880702840227
30,2.0,3,139,0.9321594682937983
30,2.0,1,140,0.9261642424827856
30,2.0,2,140,0.7877467296691943
30,2.0,3,140,0.9369915696398761
30,2.0,1,141,0.008725525808657304
30,2.0,2,141,0.7596414776491633
30,2.0,3,141,0.9778320492275675
30,2.0,1,142,0.27906712426208713
30,2.0,2,142,0.8713415181848969
30,2.0,3,142,0.8552042708205073
30,2.0,1,143,0.9552171515863878
30,2.0,2,143,0.9464016137539351
30,2.0,3,143,0.857974275795455
30,2.0,1,144,0.40537167368808924
30,2.0,2,144,0.9388408692593166
30,2.0,3,144,0.8637319803501889
30,2.0,1,145,0.4138876821499312
30,2.0,2,145,0.49812628469366893
30,2.0,3,145,0.9746220931817575
30,2.0,1,146,0.6302682669832526
30,2.0,2,146,0.9564549962278744
30,2.0,3,146,0.924780160897735
30,2.0,1,147,0.5686643387923153
30,2.0,2,147,0.9199513562258581
30,2.0,3,147,0.7827207318438975
30,2.0,1,148,0.8570720445375744
30,2.0,2,148,0.7310335668569646
30,2.0,3,148,0.995112682737345
30,2.0,1,149,0.27021642361380527
30,2.0,2,149,0.7326431766745727
30,2.0,3,149,0.8256692762757524
30,2.0,1,150,0.8049347783473968
30,2.0,2,150,0.9002581249848411
30,2.0,3,150,0.974751935737837
30,2.0,1,151,0.971176365183954
30,2.0,2,151,0.9449302619548565
30,2.0,3,151,0.9274241914276701
30,2.0,1,152,0.5434284107468514
30,2.0,2,152,0.9080143583158722
30,2.0,3,152,0.9642684845428238
30,2.0,1,153,0.751903397571861
30,2.0,2,153,0.6715712324086943
30,2.0,3,153,0.9887755078284552
30,2.0,1,154,0.9352515835186174
30,2.0,2,154,0.7351579116938215
30,2.0,3,154,0.9531023134407737
30,2.0,1,155,0.7583903677228149
30,2.0,2,155,0.9688862476944877
30,2.0,3,155,0.7789946664028329
30,2.0,1,156,0.8938621911037414
30,2.0,2,156,0.9709459153412934
30,2.0,3,156,0.6666947602139016
30,2.0,1,157,0.9532547884828627
30,2.0,2,157,0.9576323827617532
30,2.0,3,157,0.8359486925892724
30,2.0,1,158,0.938941780857726
30,2.0,2,158,0.5984414210690675
30,2.0,3,158,0.7637164833290039
30,2.0,1,159,0.5143458258674966
30,2.0,2,159,0.8793529194287153
30,2.0,3,159,0.8872041310554294
30,2.0,1,160,0.7831522423706937
30,2.0,2,160,0.8704187300183641
30,2.0,3,160,0.9544283969413102
30,2.0,1,161,0.9410951221337837
30,2.0,2,161,0.9604990312138773
30,2.0,3,161,0.6671606239344176
30,2.0,1,162,0.922879055645916
30,2.0,2,162,0.909686728646125
30,2.0,3,162,0.7537506679855116
30,2.0,1,163,0.8428043100998998
30,2.0,2,163,0.5419077831800688
30,2.0,3,163,0.7766402288249014
30,2.0,1,164,0.8172072479148486
30,2.0,2,164,0.9898008408592155
30,2.0,3,164,0.9606680410586517
30,2.0,1,165,0.6436190063937077
30,2.0,2,165,0.8419471712573448
30,2.0,3,165,0.9569993792109365
30,2.0,1,166,0.8518301553443165
30,2.0,2,166,0.5223327532062617
30,2.0,3,166,0.9765098479476979
30,2.0,1,167,0.6446592170738901
30,2.0,2,167,0.8409546280462428
30,2.0,3,167,0.9773718302926447
30,2.0,1,168,0.5290584734344947
30,2.0,2,168,0.9323017107077143
30,2.0,3,168,0.9919637313096884
30,2.0,1,169,0.027251231640439792
30,2.0,2,169,0.9857851809908118
30,2.0,3,169,0.8045830118903718
30,2.0,1,170,0.8481948961407478
30,2.0,2,170,0.7462151569262242
30,2.0,3,170,0.9016534917312825
30,2.0,1,171,0.46570250619078146
30,2.0,2,171,0.9337771073767975
30,2.0,3,171,0.8889753878045695
30,2.0,1,172,0.48757833971374026
30,2.0,2,172,0.9069963267598307
30,2.0,3,172,0.8951622609447126
30,2.0,1,173,0.6642372981491915
30,2.0,2,173,0.7286267642129486
30,2.0,3,173,0.9290909276397
30,2.0,1,174,0.7445568336594653
30,2.0,2,174,0.9585082515245262
30,2.0,3,174,0.9354199977829417
30,2.0,1,175,0.8635217622312192
30,2.0,2,175,0.9340060669026655
30,2.0,3,175,0.9697434234379788
30,2.0,1,176,0.6137325916413533
30,2.0,2,176,0.8261056701060682
30,2.0,3,176,0.9759681536494392
30,2.0,1,177,0.31299519979599716
30,2.0,2,177,0.5528285252699426
30,2.0,3,177,0.9968041120137179
30,2.0,1,178,0.6121068685469816
30,2.0,2,178,0.9078620118451449
30,2.0,3,178,0.9781797864898506
30,2.0,1,179,0.39064359682606764
30,2.0,2,179,0.9307918430650819
30,2.0,3,179,0.8921317030063439
30,2.0,1,180,0.8784197682956274
30,2.0,2,180,0.5582447607688807
30,2.0,3,180,0.6798952567197167
30,2.0,1,181,0.9597877502527712
30,2.0,2,181,0.9083769499235224
30,2.0,3,181,0.6790323767180877
30,2.0,1,182,0.8172678057804105
30,2.0,2,182,0.8974770570880348
30,2.0,3,182,0.9897825187275068
30,2.0,1,183,0.7906461470160436
30,2.0,2,183,0.9660682244529502
30,2.0,3,183,0.7406793595289236
30,2.0,1,184,0.9178029392106714
30,2.0,2,184,0.9599717525339851
30,2.0,3,184,0.666673155740945
30,2.0,1,185,0.9046304778168609
30,2.0,2,185,0.9574397565263572
30,2.0,3,185,0.9465573220453961
30,2.0,1,186,0.7023053411087768
30,2.0,2,186,0.8888711392911184
30,2.0,3,186,0.9018012706418491
30,2.0,1,187,0.7856977045568663
30,2.0,2,187,0.9404237878970846
30,2.0,3,187,0.7655178454191236
30,2.0,1,188,0.8657440134142415
30,2.0,2,188,0.914645843782318
30,2.0,3,188,0.9940355185508992
30,2.0,1,189,0.9024147977452676
30,2.0,2,189,0.6895430873752907
30,2.0,3,189,0.7409512091133044
30,2.0,1,190,0.7221585224672398
30,2.0,2,190,0.9162021253143788
30,2.0,3,190,0.9702993950250359
30,2.0,1,191,0.0011084898166508442
30,2.0,2,191,0.971960013610548
30,2.0,3,191,0.7861463982305162
30,2.0,1,192,0.9030261626977387
30,2.0,2,192,0.5718514883844164
30,2.0,3,192,0.7485034196849507
30,2.0,1,193,0.903148037214074
30,2.0,2,193,0.9778807661572024
30,2.0,3,193,0.7995660714456859
30,2.0,1,194,0.9247801711272793
30,2.0,2,194,0.7503870049777908
30,2.0,3,194,0.816087261353696
30,2.0,1,195,0.7996871262916767
30,2.0,2,195,0.9212056178394108
30,2.0,3,195,0.7074046671218502
30,2.0,1,196,0.8868222884692418
30,2.0,2,196,0.6834668200144505
30,2.0,3,196,0.8824183137891736
30,2.0,1,197,0.881262273167815
30,2.0,2,197,0.9137543313640415
30,2.0,3,197,0.6849787595178544
30,2.0,1,198,0.7252624223963694
30,2.0,2,198,0.8276913666846888
30,2.0,3,198,0.8700424982456787
30,2.0,1,199,0.6817843217111784
30,2.0,2,199,0.9002731153108489
30,2.0,3,199,0.9974605559197408
50,0.5,1,0,0.18855989026767425
50,0.5,2,0,0.7570577353223304
50,0.5,3,0,0.8276227619810476
50,0.5,1,1,0.7776204796524377
50,0.5,2,1,0.9843822322713696
50,0.5,3,1,0.7846074246593161
50,0.5,1,2,0.23208758715640077
50,0.5,2,2,0.6275033071174138
50,0.5,3,2,0.6696189164518763
50,0.5,1,3,0.19562246994391697
50,0.5,2,3,0.7745539620910012
50,0.5,3,3,0.9454982851373841
50,0.5,1,4,0.9050065465563275
50,0.5,2,4,0.7173063706662468
50,0.5,3,4,0.9617049502700775
50,0.5,1,5,0.6991342195333393
50,0.5,2,5,0.7977282089999179
50,0.5,3,5,0.9466088831719582
50,0.5,1,6,0.9628044513266093
50,0.5,2,6,0.970903455426434
50,0.5,3,6,0.8787745038453997
50,0.5,1,7,0.9635164638000883
50,0.5,2,7,0.7791203351488839
50,0.5,3,7,0.7027336423731714
50,0.5,1,8,0.8297925478591006
50,0.5,2,8,0.8418863122519057
50,0.5,3,8,0.9648030254740382
50,0.5,1,9,8.67185129601165e-07
50,0.5,2,9,0.49295306578236725
50,0.5,3,9,0.9913228328685285
50,0.5,1,10,0.008717131364570618
50,0.5,2,10,0.9564164595792648
50,0.5,3,10,0.8726518604708677
50,0.5,1,11,0.7569536766629736
50,0.5,2,11,0.8367698892745071
50,0.5,3,11,0.9225604505821495
50,0.5,1,12,0.2376918206954168
50,0.5,2,12,0.9029313701091253
50,0.5,3,12,0.8547345726245007
50,0.5,1,13,0.00770617794564339
50,0.5,2,13,0.9542429796266296
50,0.5,3,13,0.6836334273508368
50,0.5,1,14,0.6206821457042284
50,0.5,2,14,0.9867155582323919
50,0.5,3,14,0.992912922566992
50,0.5,1,15,0.2558271646886699
50,0.5,2,15,0.9397265657057933
50,0.5,3,15,0.9931763543595894
50,0.5,1,16,0.8886399234225529
50,0.5,2,16,0.9249459722812333
50,0.5,3,16,0.7260174382582195
50,0.5,1,17,0.2202463870882633
50,0.5,2,17,0.8243366364790397
50,0.5,3,17,0.9940344305439145
50,0.5,1,18,0.6765739007832458
50,0.5,2,18,0.6722942132081424
50,0.5,3,18,0.8859355428786054
50,0.5,1,19,0.6895325261583587
50,0.5,2,19,0.8839210814852545
50,0.5,3,19,0.9794612887623219
50,0.5,1,20,0.8915818042463095
50,0.5,2,20,0.7558837482632571
50,0.5,3,20,0.9797651081469402
50,0.5,1,21,0.07966261859724756
50,0.5,2,21,0.5773341385307553
50,0.5,3,21,0.9919131761799899
50,0.5,1,22,0.6351594528829873
50,0.5,2,22,0.9409979044845327
50,0.5,3,22,0.9545991618917112
50,0.5,1,23,0.8620912504776197
50,0.5,2,23,0.5120774728342895
50,0.5,3,23,0.7893389904841839
50,0.5,1,24,0.9077011803463483
50,0.5,2,24,0.9109588833289233
50,0.5,3,24,0.8291448551529537
50,0.5,1,25,0.8436091944593646
50,0.5,2,25,0.8284586998336458
50,0.5,3,25,0.9615992487481065
50,0.5,1,26,0.4353418655130724
50,0.5,2,26,0.9689877422112678
